309, -1790, 1054
231, -1917, 1124
191, -1342, 888
223, -642, 623
223, -642, 623
219, -228, 505
154, -40, 638
88, 60, 832
104, 232, 925
127, 396, 994
127, 396, 994
115, 455, 1084
93, 442, 1194
-,-,-
123, -36, 1012
106, -53, 1049
109, 79, 1055
109, 79, 1055
125, 238, 1079
154, 398, 1140
150, 597, 1239
160, 801, 1265
213, 930, 1165
276, 897, 962
323, 652, 878
323, 652, 878
327, 224, 872
358, -315, 873
338, -989, 889
370, -1661, 1009
239, -1998, 1199
60, -1710, 1228
110, -966, 903
204, -399, 604
203, -27, 592
170, 152, 742
170, 152, 742
174, 217, 907
190, 300, 1008
238, 418, 1038
259, 474, 1067
232, 464, 1147
-,-,-
124, -103, 998
145, -86, 983
158, -25, 1005
170, 86, 1012
170, 86, 1012
170, 223, 1048
155, 349, 1129
140, 502, 1186
126, 698, 1220
150, 839, 1152
199, 823, 1047
250, 670, 952
250, 670, 952
269, 370, 906
296, -29, 893
317, -491, 857
333, -988, 923
305, -1448, 1059
202, -1540, 1190
160, -1215, 1053
234, -756, 840
243, -424, 752
186, -149, 815
186, -149, 815
158, 45, 882
134, 201, 938
-,-,-
73, -88, 932
73, -88, 932
68, 4, 1013
89, 155, 1029
107, 338, 1024
142, 543, 1081
142, 543, 1081
172, 694, 1168
170, 766, 1213
162, 758, 1167
191, 624, 1076
256, 380, 984
261, 22, 919
247, -350, 876
247, -350, 876
245, -820, 868
250, -1316, 896
213, -1670, 978
119, -1622, 976
118, -1127, 895
158, -625, 711
145, -153, 668
142, 192, 706
147, 378, 819
142, 484, 968
142, 484, 968
153, 537, 1102
-,-,-
113, 105, 987
116, 266, 1078
116, 266, 1078
152, 456, 1127
166, 640, 1221
156, 766, 1234
180, 799, 1137
199, 715, 1018
185, 503, 956
165, 224, 987
202, -99, 932
202, -99, 932
208, -408, 911
240, -844, 921
221, -1285, 977
220, -1440, 1070
215, -1324, 967
206, -920, 840
241, -566, 737
260, -303, 710
240, -79, 760
240, -79, 760
209, 67, 822
-,-,-
52, 179, 1043
121, 250, 966
172, 377, 1108
203, 529, 1175
234, 610, 1138
234, 610, 1138
262, 599, 1057
258, 490, 1012
260, 350, 1024
221, 147, 958
217, -4, 937
221, -228, 918
231, -487, 924
231, -487, 924
244, -773, 917
275, -1213, 910
202, -1608, 989
89, -1598, 999
62, -1020, 924
163, -552, 715
183, -249, 675
174, -96, 775
152, 47, 905
152, 47, 905
-,-,-
56, -13, 1064
56, -13, 1064
111, 108, 955
122, 220, 940
97, 323, 994
68, 405, 1086
73, 479, 1132
73, 479, 1132
111, 586, 1107
136, 648, 1066
142, 540, 1040
141, 322, 1075
156, 104, 1054
170, -114, 973
175, -361, 952
230, -659, 938
230, -659, 938
240, -1058, 939
140, -1236, 1034
118, -1047, 924
218, -767, 738
186, -603, 737
121, -360, 848
118, -85, 856
144, 141, 837
166, 309, 882
156, 441, 1001
156, 441, 1001
-,-,-
109, 452, 985
111, 512, 895
108, 548, 966
113, 536, 1026
97, 472, 1094
97, 472, 1094
118, 347, 1084
143, 204, 1022
144, 102, 1059
125, 64, 1045
165, 5, 985
199, -207, 942
199, -207, 942
193, -498, 988
260, -879, 969
305, -1386, 975
202, -1604, 1057
106, -1239, 933
161, -665, 748
187, -415, 662
122, -297, 756
91, -144, 862
-,-,-
78, -195, 1077
103, -199, 1014
144, -103, 917
110, 15, 965
102, 147, 1011
102, 147, 1011
109, 270, 1062
161, 440, 1056
188, 653, 1102
185, 791, 1098
204, 821, 1037
215, 676, 964
216, 400, 962
216, 400, 962
259, 18, 916
238, -345, 885
225, -705, 950
220, -1120, 968
213, -1428, 1069
126, -1365, 1126
69, -953, 1000
92, -539, 881
137, -316, 781
-,-,-
126, -5, 915
151, 27, 953
151, 27, 953
124, 42, 1005
110, 42, 1042
108, 105, 1086
151, 208, 1068
171, 310, 1063
162, 414, 1132
162, 414, 1132
139, 551, 1186
138, 642, 1149
160, 597, 1055
202, 421, 935
189, 199, 929
248, -177, 864
217, -522, 932
217, -522, 932
243, -864, 937
273, -1195, 954
233, -1344, 1006
135, -1079, 990
96, -587, 849
126, -253, 752
137, -213, 798
182, -249, 885
-,-,-
120, -123, 920
44, -124, 980
-9, -17, 1094
47, 188, 1039
82, 444, 1011
82, 444, 1011
132, 658, 1034
184, 823, 1044
210, 880, 1020
211, 800, 967
215, 573, 964
225, 237, 974
280, -58, 973
280, -58, 973
383, -525, 930
318, -1120, 1073
235, -1482, 1233
243, -1510, 1122
225, -1279, 957
142, -888, 890
117, -489, 809
130, -124, 789
167, 163, 764
194, 351, 799
194, 351, 799
205, 457, 884
183, 484, 971
167, 404, 1049
-,-,-
43, -289, 1101
111, -169, 1007
111, -169, 1007
152, -56, 911
120, 87, 946
86, 229, 1054
105, 414, 1104
170, 656, 1151
203, 802, 1146
179, 832, 1127
179, 832, 1127
154, 766, 1046
142, 616, 972
180, 428, 899
211, 172, 844
255, -230, 870
230, -759, 1035
279, -1233, 1039
350, -1600, 1010
203, -1627, 1145
107, -1120, 1049
141, -505, 784
152, -109, 694
152, -109, 694
134, 15, 773
-,-,-
26, -305, 968
26, -305, 968
34, -125, 1021
83, 91, 944
120, 284, 966
123, 472, 1106
135, 643, 1278
187, 738, 1246
187, 738, 1246
221, 754, 1154
199, 659, 1072
186, 490, 1022
195, 264, 963
216, -16, 893
203, -434, 890
233, -884, 960
201, -1318, 1036
151, -1486, 1033
65, -1170, 905
65, -1170, 905
93, -697, 692
138, -450, 642
119, -262, 757
130, -67, 888
186, 58, 970
176, 140, 1073
176, 140, 1073
152, 142, 1146
-,-,-
9, -224, 1002
9, -224, 1016
6, -158, 1016
38, -60, 980
84, 98, 963
124, 269, 1013
170, 456, 1102
170, 456, 1102
221, 647, 1152
240, 770, 1128
228, 760, 1070
201, 648, 1020
167, 442, 1008
175, 215, 988
231, -19, 915
261, -399, 943
261, -399, 943
288, -894, 1058
294, -1335, 1125
247, -1523, 1102
181, -1279, 991
156, -856, 807
160, -528, 723
153, -341, 768
153, -167, 842
155, 0, 912
171, 139, 977
171, 139, 977
-,-,-
90, 372, 927
90, 372, 927
145, 490, 939
171, 526, 972
174, 455, 1042
178, 292, 1051
181, 160, 1059
181, 160, 1059
187, 40, 1067
210, -80, 1028
226, -185, 1031
220, -307, 1042
209, -432, 1065
197, -482, 1038
198, -497, 983
219, -516, 939
202, -567, 939
184, -582, 937
184, -582, 937
171, -496, 903
178, -404, 872
-,-,-
88, -53, 961
71, 1, 1006
72, 141, 1070
139, 318, 1023
166, 456, 1036
166, 456, 1036
171, 422, 1082
179, 346, 1129
182, 280, 1160
172, 285, 1151
180, 306, 1098
185, 295, 1028
191, 238, 969
184, 102, 948
184, 102, 948
234, -127, 877
224, -400, 888
205, -705, 1018
181, -1004, 1065
163, -1110, 1037
147, -966, 938
113, -651, 834
114, -442, 763
109, -262, 757
146, -107, 773
146, -107, 773
168, -47, 851
167, 0, 947
179, 90, 1012
178, 122, 1094
-,-,-
-5, -76, 1076
-1, -21, 1045
112, 109, 918
112, 109, 918
102, 154, 945
74, 161, 1023
60, 206, 1104
139, 285, 1038
161, 329, 1016
136, 325, 1043
136, 325, 1043
144, 360, 1076
183, 369, 1105
182, 275, 1123
161, 172, 1123
136, 89, 1119
140, 16, 1096
170, -66, 1009
187, -221, 950
187, -221, 950
174, -465, 964
132, -646, 969
145, -729, 895
168, -770, 832
144, -753, 827
112, -692, 831
100, -490, 820
160, -292, 797
160, -292, 797
172, -208, 855
170, -155, 979
164, -90, 1067
131, 19, 1124
-,-,-
44, 127, 907
44, 127, 907
83, 269, 892
108, 357, 886
158, 396, 916
190, 388, 1066
190, 388, 1066
239, 375, 1175
285, 375, 1196
285, 402, 1199
278, 442, 1176
291, 389, 1100
284, 319, 1058
279, 193, 1005
261, -19, 961
261, -19, 961
252, -314, 938
213, -584, 976
198, -830, 1005
167, -1027, 996
152, -1142, 954
104, -1044, 893
75, -756, 786
76, -515, 679
103, -361, 676
103, -361, 676
138, -270, 746
178, -212, 854
223, -154, 956
229, -60, 1051
-,-,-
17, 50, 930
107, 215, 1018
202, 340, 1092
240, 416, 1216
230, 396, 1308
239, 359, 1341
239, 359, 1341
256, 299, 1287
241, 236, 1224
189, 202, 1182
139, 203, 1113
136, 254, 1017
131, 233, 944
138, 97, 865
138, 97, 865
136, -161, 845
94, -513, 890
50, -806, 975
76, -1047, 964
49, -1145, 1014
17, -992, 973
17, -992, 973
16, -666, 840
51, -413, 719
84, -282, 738
108, -201, 839
118, -97, 944
117, 5, 998
117, 5, 998
132, 137, 1005
144, 236, 1015
140, 287, 1062
121, 271, 1114
-,-,-
-8, 81, 993
83, 134, 930
82, 194, 971
82, 194, 971
114, 220, 978
129, 278, 1066
152, 336, 1141
163, 438, 1175
179, 521, 1127
169, 523, 1105
158, 451, 1090
158, 451, 1090
148, 338, 1080
124, 207, 1095
