-888, -95, 409
-916, -94, 517
-1088, -165, 700
-1404, -221, 1157
-1715, -185, 1556
-1839, -216, 1515
-1451, -266, 773
-1344, -104, 445
-1183, -50, 585
-669, -60, 172
29, -158, -398
99, -162, -437
89, -257, 58
89, -257, 58
145, -207, 187
227, -168, 48
-77, -167, -311
-526, -62, -200
-753, 90, 196
-826, 215, 481
-,-,-
-914, -43, 353
-877, -126, 332
-924, -85, 299
-952, -26, 431
-1137, -68, 701
-1137, -68, 701
-1595, -119, 1229
-1940, -226, 1604
-1774, -245, 690
-1605, -196, 353
-1460, -216, 300
-937, -60, 13
-937, -60, 13
41, 82, -255
434, 26, -893
280, -228, -397
269, -290, 181
445, -202, 18
164, -46, -742
164, -46, -742
-410, 65, -768
-1085, 117, -473
-,-,-
-900, -97, 64
-900, -97, 64
-1019, -74, 405
-959, -91, 629
-954, -81, 374
-1139, -102, 381
-1647, -188, 1098
-1998, -189, 1918
-1998, -188, 1812
-1736, -233, 301
-1365, -184, -367
-1340, -207, 81
-901, -69, 371
-85, 28, -142
396, 25, -763
389, -188, -556
281, -276, -80
254, -176, -11
88, 3, -419
88, 3, -419
-289, 122, -449
-880, 56, -423
-1361, 91, 128
-1605, 149, 1045
-,-,-
-1498, -31, 1085
-1884, -156, 1500
-1651, -194, 1112
-1668, -205, 624
-1967, -205, 834
-1756, -80, 801
-1027, 45, 98
-208, 239, -481
392, 5, -1054
427, -217, -486
316, -311, 334
140, -332, 515
140, -332, 515
-19, -496, 172
-194, -444, 3
-262, -114, -25
-,-,-
-969, -2, 367
-969, -2, 367
-897, 31, 449
-875, 13, 383
-1045, 43, 496
-1281, 87, 935
-1479, 60, 1148
-1674, -83, 1066
-1533, -107, 808
-1522, -94, 587
-1711, -67, 920
-1786, -126, 931
-1224, -45, 328
-337, 26, -518
128, 69, -839
128, 69, -839
346, -187, -970
244, -337, -405
268, -229, 93
-70, -97, -315
-631, -10, -336
-770, 185, 72
-1020, 218, 291
-1387, 165, 754
-1704, 18, 1256
-,-,-
-824, 2, 251
-875, -50, 183
-1059, -93, 351
-1044, -60, 622
-1023, -19, 551
-1061, 5, 463
-1072, 21, 392
-1223, -6, 559
-1223, -6, 559
-1738, -111, 1214
-1964, -157, 1534
-1998, -242, 1131
-1452, -76, -137
-661, 98, -588
-661, 98, -588
-81, 87, -543
230, -64, -682
198, -193, -103
234, -143, 259
272, -126, -24
-17, -153, -611
-470, 2, -539
-824, 130, -146
-1212, 131, 350
-1212, 131, 350
-,-,-
-895, 35, 247
-984, 23, 359
-1019, 61, 618
-908, 94, 546
-924, 56, 311
-947, 67, 333
-947, 67, 333
-1051, 73, 471
-1271, 101, 881
-1679, 30, 1296
-1728, -77, 1263
-1666, -141, 828
-1971, -204, 937
-1978, -178, 819
-1506, 138, 376
-758, 242, -112
46, 89, -582
309, -123, -969
336, -364, -362
173, -334, -21
252, -291, 0
252, -291, 0
82, -216, -326
-223, -5, -323
-539, 172, -123
-985, 160, 172
-1275, 123, 802
-1361, 23, 1175
-,-,-
-1011, 29, 444
-1020, 0, 596
-963, -42, 461
-984, -45, 312
-1136, -38, 431
-1276, 41, 858
-1598, 55, 1290
-1560, -86, 1088
-1347, -99, 543
-1369, -84, 468
-1723, -104, 1066
-1998, -165, 1489
-1899, -261, 921
-1040, 54, 21
-78, 236, -795
-78, 236, -795
223, -16, -1373
338, -335, -1003
290, -344, -123
303, -228, 205
199, -174, -72
-243, 20, -158
-382, 164, 144
-446, 209, 134
-703, 321, -118
-,-,-
-779, -66, 174
-970, -45, 369
-970, -45, 369
-968, -1, 645
-948, 6, 548
-924, 0, 305
-903, -8, 209
-931, 0, 330
-931, 0, 330
-1086, 44, 583
-1265, 102, 880
-1449, 114, 1034
-1861, -133, 1346
-1903, -201, 1188
-1953, -134, 807
-1907, -130, 797
-1356, -48, 182
-637, 26, -443
54, 88, -657
205, -204, -736
210, -363, -248
264, -268, 127
373, -144, -17
131, -65, -451
131, -65, -451
-418, -5, -360
-796, 69, 149
-881, 162, 508
-977, 209, 685
-,-,-
-942, 32, 225
-1021, 99, 515
-1021, 99, 515
-931, 72, 653
-954, 56, 398
-971, 72, 295
-921, 58, 298
-985, 61, 360
-1172, 103, 685
-1172, 103, 685
-1566, 129, 1122
-1860, -15, 1433
-1921, -63, 1343
-1990, -70, 968
-1946, -54, 560
-1659, -3, 254
-826, 107, -218
-93, 47, -446
306, -49, -849
308, -259, -515
325, -270, -103
493, -168, -33
337, -157, -634
-465, -25, -697
-1022, 42, 222
-958, 87, 854
-958, 87, 854
-1026, 61, 773
-1360, -140, 789
-1588, -297, 1099
-1488, -242, 1099
-1269, -137, 771
-,-,-
-745, -27, 133
-947, -42, 290
-995, -58, 744
-917, -35, 732
-993, 0, 352
-991, -1, 215
-991, -1, 215
-1131, 14, 485
-1343, 72, 1045
-1737, -50, 1404
-1783, -203, 1332
-1724, -124, 913
-1990, -53, 921
-1867, -105, 710
-1251, -85, 131
-443, 8, -309
136, 84, -478
331, -112, -904
317, -248, -676
393, -179, -117
301, -122, -169
72, -83, -369
72, -83, -369
-481, 29, -308
-830, 128, 0
-981, 185, 343
-1199, 157, 724
-1512, 2, 795
-1696, -107, 864
-,-,-
-948, 27, 314
-1040, 60, 485
-945, 44, 562
-950, 27, 382
-958, 18, 299
-958, 18, 299
-978, 42, 398
-999, 33, 438
-1054, -2, 402
-1200, 31, 494
-1382, 36, 779
-1583, -155, 995
-1663, -145, 1020
-1902, -109, 1127
-1890, -134, 993
-1864, -111, 709
-1370, -70, 430
-754, 114, -23
-15, -5, -476
-15, -5, -476
160, -149, -705
513, -197, -637
599, -166, -427
539, -128, -374
388, 6, -233
-38, 110, -443
-809, 58, 11
-1006, 6, 900
-1006, 6, 900
-1253, 55, 1202
-1390, -147, 1079
-1596, -397, 1050
-1590, -427, 1050
-1418, -310, 771
-1194, -243, 562
-1089, -235, 475
-,-,-
-832, -76, 204
-1061, -118, 508
-1070, -80, 996
-990, -69, 848
-944, -19, 374
-944, -19, 374
-1282, -62, 571
-1538, -46, 1155
-1849, -60, 1475
-1998, -66, 1520
-1974, -97, 1148
-1539, -113, 260
-1012, -90, -193
-497, -144, -143
31, -351, -507
197, -418, -475
407, -320, -106
373, -124, -153
481, -70, -232
212, 57, -405
-402, 155, -392
-936, 73, 52
-1093, 110, 427
-,-,-
-956, 43, 422
-1075, 7, 593
-1135, -74, 511
-1396, -46, 771
-1588, -37, 1217
-1404, -192, 843
-1228, -123, 330
-1186, -61, 314
-1313, -29, 672
-1505, -116, 913
-1467, -175, 845
-1165, -132, 622
-671, -45, 104
-166, 0, -372
-166, 0, -372
128, -42, -867
237, -210, -482
201, -190, 140
121, -100, 207
-208, -197, -259
-804, -142, -191
-810, -14, 254
-944, 109, 417
-1284, 23, 572
-1632, -132, 890
-,-,-
-1256, 38, 492
-1398, 148, 1177
-1023, 166, 1010
-897, 55, 252
-1097, -90, 111
-1133, -113, 450
-1303, -138, 885
-1781, -229, 1303
-1866, -343, 1219
-1650, -363, 392
-859, -73, 104
-396, 298, -410
-85, 91, -526
32, -305, -131
31, -224, 237
202, -126, 10
196, -137, -372
196, -137, -372
-265, -157, -640
-537, 40, -531
-893, 279, -254
-1441, 145, 300
-1973, -85, 1280
-1771, -143, 1551
-1512, 105, 1244
-1483, 139, 739
-,-,-
-1675, -11, 1081
-1682, -158, 1325
-1224, -91, 612
-1140, 39, 49
-1477, 25, 526
-1367, -215, 782
-1305, -255, 545
-860, -48, 467
-363, 29, 81
-363, 29, 81
-9, -49, -582
124, -56, -442
203, -43, -28
181, -37, 20
181, -37, 20
-154, -114, -238
-620, -151, -150
-826, -95, 361
-948, -37, 647
-971, -60, 619
-1213, -108, 457
-1356, -139, 589
-1448, -132, 599
-1260, 109, 528
-,-,-
-880, -44, 12
-989, -145, 460
-989, -145, 460
-1064, -96, 621
-1288, -76, 606
-1414, -42, 757
-1477, -92, 742
-1535, -167, 518
-1720, -188, 733
-1885, -155, 1233
-1719, -113, 934
-1678, -88, 452
-1401, -158, 289
-948, -115, -134
-131, 20, -538
420, 0, -1027
523, -55, -804
492, -116, -309
304, -99, -145
-96, -58, -385
-617, -5, -420
-953, 135, -90
-,-,-
-844, 53, -13
-844, 53, -13
-1275, 150, 349
-1663, 102, 977
-1925, 29, 1685
-1656, 0, 1343
-1199, 15, 94
-915, 115, -417
-1056, 152, 81
-1411, -21, 1076
-1648, -245, 1491
-1517, -300, 1084
-1204, -125, 355
-779, -88, 38
-92, 2, -691
-92, 2, -691
247, -69, -1001
365, -106, -520
308, -29, -25
149, 47, 18
-,-,-
-957, 86, 103
-957, 86, 103
-1056, 152, 433
-1103, 167, 697
-1097, 122, 612
-1164, 113, 449
-1378, 84, 548
-1564, 6, 893
-1399, 8, 899
-1231, 42, 470
-1231, 42, 470
-1416, 27, 552
-1616, 25, 1054
-1266, -25, 688
-749, 28, -124
-386, 79, -393
-100, -27, -446
128, -103, -765
228, -10, -491
